series_id,fund_name,registrant,adviser,tickers,first_year,last_year,years,fund_of_funds,net_assets_last,terminated,type,transparent,confidence,note
S000092377,iShares Global Government Bond USD Hedged Active ETF,BlackRock ETF Trust II,,GGOV,2025,2025,1,,41995333.168,,fixed_income,Y,high,global government bonds
S000092389,NEOS Gold High Income ETF,NEOS ETF Trust,,IAUI,2025,2025,1,,108268582,,commodity_futures,Y,medium,NEOS gold with option income; not an equity book
S000092394,Hedgeye Capital Allocation ETF,ETF Opportunities Trust,,HECA,2025,2025,1,Y,29563347,,allocation_fof,Y,high,Hedgeye capital allocation; FoF
S000092395,Hedgeye Quality Growth ETF,ETF Opportunities Trust,,HGRO,2025,2025,1,,24494063,,equity_longonly,Y,high,Hedgeye quality growth equities
S000092397,Shelton Equity Premium Income ETF,SCM Trust,,SEPI,2025,2025,1,,39464786.43,,equity_options,Y,high,equity premium income
S000092481,Alpha Brands Consumption Leaders ETF,Tidal Trust III,,LOGO,2025,2025,1,,23505706.08,,equity_longonly,Y,high,consumer brands equity
S000092483,JPMorgan Equity and Options Total Return ETF,J.P. Morgan Exchange-Traded Fund Trust,,JOYT,2025,2025,1,,37600364.89,,equity_options,Y,high,equity + options total return
S000092493,Goldman Sachs Core Bond ETF,Goldman Sachs ETF Trust,,GBND,2025,2025,1,,20077695,,fixed_income,Y,high,GS core bond
S000092494,Goldman Sachs Corporate Bond ETF,Goldman Sachs ETF Trust,,GIGL,2025,2025,1,,11310718,,fixed_income,Y,high,GS corporate bond
S000092513,WisdomTree Inflation Plus Fund,WisdomTree Trust,,WTIP,2025,2025,1,,1517025,,commodity_futures,Y,low,inflation strategy; TIPS + commodity exposure
S000092516,XRP ETF,VOLATILITY SHARES TRUST,,XRPI,2026,2026,1,,129999941.297,,crypto_digital,Y,high,XRP fund
S000092517,2x XRP ETF,VOLATILITY SHARES TRUST,,XRPT,2026,2026,1,,96205376.376,,leveraged_inverse,Y,high,2x daily; crypto underlying
S000092684,OTG Latin America ETF,ETF Opportunities Trust,,OTGL,2026,2026,1,,23090702,,equity_longonly,Y,high,Latin America equity
S000092698,Capital Group High Yield Bond ETF,Capital Group Fixed Income ETF Trust,,CGHY,2025,2025,1,,51597189.66,,fixed_income,Y,high,high yield
S000092941,Global X Treasury Bond Enhanced Income ETF,Global X Funds,,TLTX,2025,2025,1,,2437831.12,,fixed_income,Y,medium,option-enhanced treasury bond income
S000092942,Global X Investment Grade Corporate Bond ETF,Global X Funds,,GXIG,2025,2025,1,,169724892.31999999,,fixed_income,Y,high,Global X IG corporate
S000092962,AB Emerging Markets Opportunities ETF,"AB Active ETFs, Inc.",,EMOP,2025,2025,1,,18330821.87166666,,equity_longonly,Y,high,AB; EM equity
S000093098,VANGUARD MULTI-SECTOR INCOME BOND ETF,VANGUARD MALVERN FUNDS,,VGMS,2025,2025,1,,87396436.96,,fixed_income,Y,high,multi-sector bond
S000093139,Bitwise GME Option Income Strategy ETF,Bitwise Funds Trust,,IGME,2025,2025,1,,2023069,,equity_options,Y,high,single-stock GME option income
S000093157,Nicholas Crypto Income ETF,Tidal Trust II,,BLOX,2025,2025,1,,55622256.272,,crypto_digital,Y,high,crypto income
S000093162,John Hancock Disciplined Value Select ETF,John Hancock Exchange-Traded Fund Trust,,JDVL,2026,2026,1,,122024493,,equity_longonly,Y,high,JH disciplined value equity
S000093180,AllianzIM U.S. Equity Buffer15 ETF,AIM ETF Products Trust,,QBSF,2025,2025,1,,9587448.93,,equity_options,Y,high,AllianzIM buffer
S000093181,AllianzIM U.S. Equity Buffer100 Protection ETF,AIM ETF Products Trust,,AIOO,2025,2025,1,,17124342.91,,equity_options,Y,high,AllianzIM buffer
S000093199,TCW Core Plus Bond ETF,TCW ETF Trust,,FIXT,2025,2025,1,,306974824.72,,fixed_income,Y,high,TCW; core plus bond
S000093212,GQG US Equity ETF,Advisors' Inner Circle Fund III,,GQGU,2026,2026,1,,335374857.43000001,,equity_longonly,Y,high,GQG US equity
S000093217,Crossmark Large Cap Growth ETF,Crossmark ETF Trust,,CLCG,2025,2025,1,,9803165.12,,equity_longonly,Y,high,Crossmark large growth
S000093218,Crossmark Large Cap Value ETF,Crossmark ETF Trust,,CLCV,2025,2025,1,,3881297.16,,equity_longonly,Y,high,Crossmark large value
S000093228,FT Vest Laddered Enhance & Moderate Buffer ETF,First Trust Exchange-Traded Fund VIII,,BUFX,2025,2025,1,Y,2812541.07,,equity_options,Y,medium,laddered buffer ETF-of-ETFs
S000093273,FT Vest Bitcoin Strategy Floor15 ETF - July,First Trust Exchange-Traded Fund,,BFJL,2025,2025,1,,2456282.46,,crypto_digital,Y,high,bitcoin strategy with option floor
S000093283,Horizon Core Bond ETF,Horizon Funds,,BNDY,2025,2025,1,,142876877.49,,fixed_income,Y,high,core bond
S000093284,Horizon Core Equity ETF,Horizon Funds,,STOX,2025,2025,1,,48949437.366,,equity_longonly,Y,high,core equity
S000093285,Horizon Digital Frontier ETF,Horizon Funds,,YNOT,2025,2025,1,,47804395.575,,equity_longonly,Y,high,looked up; digital-innovation equities (NVDA/TSLA) not crypto
S000093286,Horizon Dividend Income ETF,Horizon Funds,,DIVN,2025,2025,1,,92419424.485,,equity_longonly,Y,medium,"dividend income equity, no options language"
S000093287,Horizon Flexible Income ETF,Horizon Funds,,FLXN,2025,2025,1,,26051797.26,,fixed_income,Y,low,Horizon; 'Income' no options language; no lookup available
S000093288,Horizon Managed Risk ETF,Horizon Funds,,SFTY,2025,2025,1,,248039151.191,,equity_longonly,Y,medium,looked up; direct large caps de-risking to short FI plus tactical options
S000093289,Horizon Nasdaq-100 Defined Risk ETF,Horizon Funds,,QGRD,2025,2025,1,,63208409.767,,equity_options,Y,high,defined risk options overlay
S000093291,TrueShares ConVex Protect ETF ,Elevation Series Trust,,PVEX,2025,2025,1,,1647468,,equity_options,Y,medium,TrueShares convexity/protection options overlay
S000093320,VictoryShares Pioneer Asset-Based Income ETF,Victory Portfolios II,,ABI,2025,2025,1,,2500513.06,,fixed_income,Y,medium,asset-based/securitized income
S000093321,Innovator Equity Dual Directional 15 Buffer ETF - July,Innovator ETFs Trust,,DDFL,2025,2025,1,,74295089.161626,,equity_options,Y,high,Innovator dual directional buffer
S000093322,Innovator Equity Dual Directional 10 Buffer ETF - July,Innovator ETFs Trust,,DDTL,2025,2025,1,,92862475.4054472,,equity_options,Y,high,Innovator dual directional buffer
S000093323,Innovator Equity Dual Directional 10 Buffer ETF - September,Innovator ETFs Trust,,DDTS,2025,2025,1,,17590365.5176667,,equity_options,Y,high,Innovator dual directional buffer
S000093324,Innovator Equity Dual Directional 15 Buffer ETF - September,Innovator ETFs Trust,,DDFS,2025,2025,1,,45743167.2375,,equity_options,Y,high,Innovator dual directional buffer
S000093377,Roundhill Humanoid Robotics ETF,Roundhill ETF Trust,,HUMN,2025,2025,1,,21521210.08,,equity_longonly,Y,high,Roundhill thematic equity
S000093386,Tema International Defense ETF,Tema ETF Trust,,ARMY,2026,2026,1,,2448271,,equity_longonly,Y,high,defense thematic equity
S000093387,Tema International Durable Quality ETF,Tema ETF Trust,,ITOL,2026,2026,1,,3868671,,equity_longonly,Y,high,Tema thematic equity
S000093393,Calamos Autocallable Income ETF,Calamos ETF Trust,,CAIE,2025,2025,1,,34693344.56,,equity_options,Y,medium,autocallable structures on equity indices
S000093415,Innovator Index Autocallable Income Strategy ETF,Innovator ETFs Trust,,ACII,2025,2025,1,,2866394.93027027,,equity_options,Y,high,"autocallable income, options"
S000093416,Innovator Equity Autocallable Income Strategy ETF,Innovator ETFs Trust,,ACEI,2025,2025,1,,2525594.6872973,,equity_options,Y,high,"autocallable income, options"
S000093461,SEI DBi Multi-Strategy Alternative ETF,SEI Exchange Traded Funds,,QALT,2025,2026,2,,187012753.24000001,,commodity_futures,Y,medium,DBi hedge-fund replication via futures
S000093502,Northern Trust 2045 Tax-Exempt Distributing Ladder ETF,Northern Funds,,MUNC,2025,2025,1,,10220165.546,,fixed_income,Y,high,Northern Trust tax-exempt bond ladder
S000093503,Northern Trust 2055 Tax-Exempt Distributing Ladder ETF,Northern Funds,,MUND,2025,2025,1,,9426907.522,,fixed_income,Y,high,Northern Trust tax-exempt bond ladder
S000093506,Northern Trust 2030 Inflation-Linked Distributing Ladder ETF,Northern Funds,,TIPA,2025,2025,1,,3813279.736,,fixed_income,Y,high,TIPS ladder
S000093507,Northern Trust 2035 Inflation-Linked Distributing Ladder ETF,Northern Funds,,TIPB,2025,2025,1,,2818350.034,,fixed_income,Y,high,TIPS ladder
S000093508,Northern Trust 2045 Inflation-Linked Distributing Ladder ETF,Northern Funds,,TIPC,2025,2025,1,,2437779.934,,fixed_income,Y,high,TIPS ladder
S000093509,Northern Trust 2055 Inflation-Linked Distributing Ladder ETF,Northern Funds,,TIPD,2025,2025,1,,2447520.268,,fixed_income,Y,high,TIPS ladder
S000093510,Northern Trust 2030 Tax-Exempt Distributing Ladder ETF,Northern Funds,,MUNA,2025,2025,1,,5203249.406,,fixed_income,Y,high,Northern Trust tax-exempt bond ladder
S000093511,Northern Trust 2035 Tax-Exempt Distributing Ladder ETF,Northern Funds,,MUNB,2025,2025,1,,5045397.528,,fixed_income,Y,high,Northern Trust tax-exempt bond ladder
S000093515,Allspring SMID Core ETF,ALLSPRING EXCHANGE-TRADED FUNDS TRUST,,ASCE,2025,2025,1,,16595951.49,,equity_longonly,Y,high,Allspring SMID core
S000093523,VANGUARD GOVERNMENT SECURITIES ACTIVE ETF,VANGUARD MALVERN FUNDS,,VGVT,2025,2025,1,,15689479.06,,fixed_income,Y,high,government securities
S000093529,Neuberger Berman Emerging Markets Debt Hard Currency ETF,Neuberger Berman ETF Trust,,NEMD,2025,2025,1,,104931660.53666666,,fixed_income,Y,high,EM debt hard currency
S000093577,Invesco Global Equity Net Zero ETF,Invesco Actively Managed Exchange-Traded Fund Trust,,IQSZ,2025,2025,1,,140554107.84,,equity_longonly,Y,high,global equity ESG
S000093583,abrdn International Small Cap Active ETF,abrdn Funds,,ASCI,2025,2025,1,,89636913.12,,equity_longonly,Y,high,abrdn intl small cap
S000093585,AAM Todd International Intrinsic Value ETF,ETF Series Solutions,,TIIV,2025,2025,1,,20721569,,equity_longonly,Y,high,international value equity
S000093615,RiverNorth Active Income ETF,Elevation Series Trust,,CEFZ,2025,2025,1,,35823904,,fixed_income,Y,low,"RiverNorth credit/CEF income, type uncertain"
S000093653,Harbor Alpha Layering ETF,Harbor ETF Trust,,HOLD,2025,2025,1,,3956335.79333333,,allocation_fof,Y,low,Harbor alpha layering; beta + alternative overlay
S000093664,JANUS HENDERSON ASSET - BACKED SECURITIES ETF,Janus Detroit Street Trust,,JABS,2025,2025,1,,111045325.858,,fixed_income,Y,high,ABS
S000093681,Invesco Core Fixed Income ETF,Invesco Actively Managed Exchange-Traded Fund Trust,,GTOC,2025,2025,1,,55316890.04,,fixed_income,Y,high,Invesco core fixed income
S000093682,Invesco Intermediate Municipal ETF,Invesco Actively Managed Exchange-Traded Fund Trust,,INTM,2025,2025,1,,27591714.61,,fixed_income,Y,high,municipal
S000093685,Zacks Quality International ETF,Zacks Trust,,QUIZ,2025,2025,1,,21669261.34605768,,equity_longonly,Y,high,Zacks quality international equity
S000093687,Tortoise AI Infrastructure ETF,Tortoise Capital Series Trust,,TCAI,2025,2025,1,,27230297,,equity_longonly,Y,high,Tortoise thematic AI infrastructure equity
S000093731,Tradr 2X Long ASTS Daily ETF,INVESTMENT MANAGERS SERIES TRUST II,,ASTX,2026,2026,1,,150361145,,leveraged_inverse,Y,high,Tradr 2X Long daily
S000093732,Tradr 2X Long SMR Daily ETF,INVESTMENT MANAGERS SERIES TRUST II,,SMU,2026,2026,1,,92046607,,leveraged_inverse,Y,high,2X single-stock daily
S000093733,Tradr 2X Long CEG Daily ETF,INVESTMENT MANAGERS SERIES TRUST II,,CEGX,2026,2026,1,,6164983,,leveraged_inverse,Y,high,Tradr 2X daily
S000093735,Tradr 2X Long CRWV Daily ETF,INVESTMENT MANAGERS SERIES TRUST II,,CWVX,2026,2026,1,,146610659,,leveraged_inverse,Y,high,Tradr 2X daily
S000093736,Tradr 2X Long DDOG Daily ETF,INVESTMENT MANAGERS SERIES TRUST II,,DOGD,2026,2026,1,,2069062,,leveraged_inverse,Y,high,Tradr 2X single stock daily
S000093737,Tradr 2X Long GEV Daily ETF,INVESTMENT MANAGERS SERIES TRUST II,,GEVX,2026,2026,1,,20132870,,leveraged_inverse,Y,high,Tradr 2x single-stock daily
S000093739,Tradr 2X Long LRCX Daily ETF,INVESTMENT MANAGERS SERIES TRUST II,,LRCU,2026,2026,1,,10496385,,leveraged_inverse,Y,high,Tradr 2X long single stock
S000093823,Leverage Shares 2x Long BBAI Daily ETF,Themes ETF Trust,,BAIG,2025,2025,1,,13512711,,leveraged_inverse,Y,high,2x Long daily single stock
S000093824,Leverage Shares 2x Long COST Daily ETF ,Themes ETF Trust,,COTG,2025,2025,1,,5950225,,leveraged_inverse,Y,high,Leverage Shares 2x daily
S000093825,Leverage Shares 2x Long FUTU Daily ETF  ,Themes ETF Trust,,FUTG,2025,2025,1,,896415,,leveraged_inverse,Y,high,2x single-stock daily
S000093831,State Street(R) Communication Services Select Sector SPDR(R) Premium Income ETF,SELECT SECTOR SPDR TRUST,,XLCI,2025,2025,1,,1478359.28666666,,equity_options,Y,high,Select Sector SPDR premium income
S000093832,State Street(R) Technology Select Sector SPDR(R) Premium Income ETF,SELECT SECTOR SPDR TRUST,,XLKI,2025,2025,1,,2282583.95833333,,equity_options,Y,high,Select Sector SPDR premium income
S000093833,State Street(R) Utilities Select Sector SPDR(R) Premium Income ETF,SELECT SECTOR SPDR TRUST,,XLUI,2025,2025,1,,2867550.82666666,,equity_options,Y,high,Select Sector SPDR premium income
S000093834,State Street(R) Consumer Discretionary Select Sector SPDR(R) Premium Income ETF,SELECT SECTOR SPDR TRUST,,XLYI,2025,2025,1,,1217903.50833333,,equity_options,Y,high,Select Sector SPDR premium income
S000093835,State Street(R) Consumer Staples Select Sector SPDR(R) Premium Income ETF,SELECT SECTOR SPDR TRUST,,XLSI,2025,2025,1,,1210151.59333333,,equity_options,Y,high,Select Sector SPDR premium income
S000093836,State Street(R) Energy Select Sector SPDR(R) Premium Income ETF,SELECT SECTOR SPDR TRUST,,XLEI,2025,2025,1,,2381510.58333333,,equity_options,Y,high,Select Sector SPDR premium income
S000093837,State Street(R) Financial Select Sector SPDR(R) Premium Income ETF,SELECT SECTOR SPDR TRUST,,XLFI,2025,2025,1,,1451254.98666666,,equity_options,Y,high,Select Sector SPDR premium income
S000093838,State Street(R) Health Care Select Sector SPDR(R) Premium Income ETF,SELECT SECTOR SPDR TRUST,,XLVI,2025,2025,1,,3675916.55,,equity_options,Y,high,Select Sector SPDR premium income
S000093839,State Street(R) Industrial Select Sector SPDR(R) Premium Income ETF,SELECT SECTOR SPDR TRUST,,XLII,2025,2025,1,,1034790.95333333,,equity_options,Y,high,Select Sector SPDR premium income
S000093840,State Street(R) Materials Select Sector SPDR(R) Premium Income ETF,SELECT SECTOR SPDR TRUST,,XLBI,2025,2025,1,,1859411.96333333,,equity_options,Y,high,Select Sector SPDR premium income
S000093841,State Street(R) Real Estate Select Sector SPDR(R) Premium Income ETF,SELECT SECTOR SPDR TRUST,,XLRI,2025,2025,1,,1392343.37166666,,equity_options,Y,high,Select Sector SPDR premium income
S000093876,T-REX 2X Long GLXY Daily Target ETF,ETF Opportunities Trust,,GLXU,2025,2025,1,,17502328,,leveraged_inverse,Y,high,T-REX 2x single-stock daily
S000093878,T-REX 2X Long KTOS Daily Target ETF,ETF Opportunities Trust,,KTUP,2025,2025,1,,3877956,,leveraged_inverse,Y,high,2x single stock daily
S000093883,T-REX 2X LONG AFRM DAILY TARGET ETF,ETF Opportunities Trust,,AFRU,2025,2025,1,,1983568,,leveraged_inverse,Y,high,T-REX 2X daily
S000093886,T-REX 2X Long TTD Daily Target ETF,ETF Opportunities Trust,,TTDU,2025,2025,1,,5954345,,leveraged_inverse,Y,high,2x long daily single stock
S000093888,T-REX 2X Long UPXI Daily Target ETF,ETF Opportunities Trust,,PXIU,2025,2025,1,,2492389,,leveraged_inverse,Y,high,T-Rex daily 2X long single-stock
S000093892,T-REX 2X LONG AXON DAILY TARGET ETF,ETF Opportunities Trust,,AXUP,2025,2025,1,,1615760,,leveraged_inverse,Y,high,T-REX 2X daily
S000093894,T-REX 2X LONG BKNG DAILY TARGET ETF,ETF Opportunities Trust,,BKNU,2025,2025,1,,1045054,,leveraged_inverse,Y,high,T-REX 2X daily
S000093924,PGIM Corporate Bond 0-5 Year ETF,PGIM ETF Trust,,PCS,2025,2025,1,,2273275,,fixed_income,Y,high,corporate bonds
S000093925,PGIM Corporate Bond 5-10 Year ETF,PGIM ETF Trust,,PCI,2025,2025,1,,83774979,,fixed_income,Y,high,corporate bonds
S000093926,PGIM Corporate Bond 10+ Year ETF,PGIM ETF Trust,,PCL,2025,2025,1,,85919401,,fixed_income,Y,high,corporate bonds
S000093934,AB International Growth ETF,"AB Active ETFs, Inc.",,IGGY,2025,2025,1,,4442106.11333333,,equity_longonly,Y,medium,AB active intl growth equity
S000093944,AB California Intermediate Municipal ETF,"AB Active ETFs, Inc.",,CAM,2025,2025,1,,1099771191.55,,fixed_income,Y,high,muni
S000093945,AB Core Bond ETF,"AB Active ETFs, Inc.",,CORB,2025,2025,1,,876573830.9,,fixed_income,Y,high,core bond
S000093946,AB New York Intermediate Municipal ETF,"AB Active ETFs, Inc.",,NYM,2025,2025,1,,1292939551.82,,fixed_income,Y,high,municipal bonds
S000094298,Bitwise Ethereum Option Income Strategy ETF,Bitwise Funds Trust,,IETH,2025,2025,1,,559413,,crypto_digital,Y,high,ETH option income; crypto underlying
S000094312,Lazard Listed Infrastructure ETF,Lazard Active ETF Trust,,GLIF,2025,2025,1,,17198293.09666666,,equity_longonly,Y,high,Lazard; infrastructure equities
S000094313,Lazard US Systematic Small Cap Equity ETF,Lazard Active ETF Trust,,SYZ,2025,2025,1,,54184426.63,,equity_longonly,Y,high,systematic small cap equity
S000094320,John Hancock Global Senior Loan ETF,John Hancock Exchange-Traded Fund Trust,,JHLN,2026,2026,1,,199333089,,fixed_income,Y,high,senior loans
S000094325,abrdn Ultra Short Municipal Income Active ETF,abrdn Funds,,AMUN,2025,2025,1,,29754975.8,,fixed_income,Y,high,ultra short muni
S000094326,Diamond Hill Large Cap Concentrated ETF,Diamond Hill Funds,,DHLX,2025,2025,1,,38979616.91,,equity_longonly,Y,high,Diamond Hill; concentrated large cap
S000094328,Franklin Multisector Income ETF,Franklin Templeton ETF Trust,,MULT,2026,2026,1,,15171682.17,,fixed_income,Y,high,multisector income
S000094390,State Street Short Duration IG Public & Private Credit ETF,SSGA Active Trust,,PRSD,2025,2025,1,,25074641.7,,fixed_income,Y,high,short duration IG public/private credit
S000094502,Golden Eagle Dynamic Hypergrowth ETF,ETF Opportunities Trust,,HYP,2025,2025,1,,6909969.633,,equity_longonly,Y,high,hypergrowth equities
S000094553,Franklin New York Municipal Income ETF,Putnam ETF Trust,,FTNY,2025,2025,1,,708798244.44,,fixed_income,Y,high,NY muni
S000094554,Franklin Short-Term Municipal Income ETF,Putnam ETF Trust,,FTMS,2025,2025,1,,166875132.58,,fixed_income,Y,high,muni
S000094567,JANUS HENDERSON GLOBAL ARTIFICIAL INTELLIGENCE ETF,Janus Detroit Street Trust,,JHAI,2025,2025,1,,9609058.40249999,,equity_longonly,Y,high,AI thematic equity
S000094624,Federated Hermes Enhanced Income ETF,Federated Hermes ETF Trust,,PAYR,2025,2025,1,,3933945.0825,,equity_options,Y,medium,looked up; dividend stocks + covered calls
S000094625,Federated Hermes MDT Market Neutral ETF,Federated Hermes ETF Trust,,MKTN,2025,2025,1,,11050122.425,,equity_longshort,Y,high,market neutral
S000094633,Equable Shares Hedged Equity ETF,Series Portfolios Trust,,HEDG,2025,2025,1,,250209335,,equity_longshort,Y,low,cue: 'Hedged Equity'; may instead be options-hedged
S000094663,Prospera Income ETF,Thrive Series Trust,,THRV,2025,2025,1,Y,1808607,,allocation_fof,Y,low,N-CEN fund_of_funds=Y; income allocation
S000094702,SMART Earnings Growth 30 ETF,Tidal Trust I,,SGRT,2025,2025,1,,14849925.88,,equity_longonly,Y,medium,earnings-growth stock selection
S000094703,SMART Trend 25 ETF,Tidal Trust I,,STRN,2025,2025,1,,8887264.14,,equity_longonly,Y,medium,SMART stock selection sibling of SGRT
S000094754,iShares Emerging Markets Bond Active ETF,BlackRock ETF Trust II,,BREM,2025,2025,1,,35545009.79,,fixed_income,Y,high,iShares EM bond
